,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25
Tajik_Ishkashim,0.091286,0.027622,-0.04631,0.052843,-0.051394,0.025769,0.003713,-0.004108,-0.027365,-0.025367,-0.008314,-0.000839,-0.001189,-0.011698,0.012296,0.014161,-0.002269,0.001267,0.001408,-0.006128,-0.009508,-0.000272,-0.000715,0.000819,0.002922
Tajik_Rushan,0.100002,0.045119,-0.025536,0.042867,-0.0437,0.025538,0.005405,-0.00211,-0.030416,-0.029314,-0.008537,-0.000921,-0.001763,-0.012504,0.01712,0.013107,-0.004359,-0.001719,0.001239,-0.009165,-0.008628,-0.002067,0.001778,0.000723,0.000599
Tajik_Shugnan,0.09599,0.038082,-0.030672,0.044951,-0.048214,0.024589,0.001293,-0.003538,-0.027508,-0.028733,-0.004899,-0.001024,0.000917,-0.015918,0.01321,0.015248,-0.003651,0.001879,0.003017,-0.009734,-0.004492,-0.002803,0.001767,0.001627,0.004471
Tajik_Yagnobi,0.101758,0.067431,-0.029038,0.022093,-0.042839,0.018686,0.005452,-0.001292,-0.037428,-0.028684,-0.006788,-0.000689,5.9e-05,-0.012359,0.013979,0.014214,-0.006285,0.000456,-0.00098,-0.013056,-0.007836,-0.006059,0.000641,0.001783,0.005341
Talysh_Azerbaijan,0.094246,0.105615,-0.062149,-0.032946,-0.041977,-0.008255,0.003337,-0.004292,-0.035955,-0.014506,-0.001624,0.001289,-0.001249,-0.00022,0.001194,0.007849,0.005033,0.001014,0.001684,-0.005052,0.000898,-0.00366,0.00143,-0.002024,0.004359
Tamang,0.024553,-0.356741,-0.032486,-0.007383,0.007166,0.016773,0.004667,0.007483,0.009233,0.01838,-0.067229,-0.009763,0.010109,-0.005525,-0.011594,0.000152,0.002701,-0.006063,-0.005351,0.004377,0.001016,0.021657,0.008416,-0.002272,0.031751
Tarkalani,0.08156,0.024233,-0.085763,0.054543,-0.064436,0.03564,0.003201,0.001735,-0.01718,-0.015591,-0.006165,-0.000548,0.001251,-0.00915,0.012411,0.016176,0.002698,0.000952,0.002302,-0.009703,-0.003773,-0.005394,0.001547,-0.002007,0.004406
Tatar_Crimean_steppe,0.091058,-0.016248,0.031678,0.002261,-0.007386,0.00251,0.008225,0.008077,-0.006545,-0.007289,-0.011042,-0.000899,-0.003271,0.000275,-0.007057,0.010475,0.014994,-0.008488,0.004274,0.002376,0.00025,-0.006801,0.000246,0.011327,0.000239
Tatar_Kazan,0.10927,0.010702,0.061413,0.044028,-0.005847,0.009461,0.008171,0.010988,-0.007457,-0.021938,0.002561,-0.006848,0.012922,-0.007315,-0.009438,-0.003672,0.001534,0.000195,-0.007261,-0.004242,-0.000163,0.000904,-0.006845,0.000853,-0.000111
Tatar_Lipka,0.103769,-0.024711,0.046889,0.022126,-0.003077,0.004741,0.009205,0.0085,-0.01009,-0.014154,-0.008471,-0.005046,0.007384,0.009634,-0.002647,-0.007403,-0.006085,-0.000739,0.001404,0.000146,-0.00678,-0.002762,-0.001007,-0.002129,0.001756
Tatar_Mishar,0.116213,0.03727,0.064488,0.047869,0.008894,0.015283,0.009001,0.013292,-0.006524,-0.018934,-0.000715,-0.005755,0.015342,0.005051,-0.009215,-0.005078,-0.004707,-0.002318,-0.003293,-0.002514,-0.000624,-0.001138,-0.004745,-0.001325,0.000671
Tatar_Siberian,0.082911,-0.137257,0.065361,0.026248,-0.043927,-0.009526,0.007669,0.009243,-0.006782,-0.017696,0.002556,-0.003778,0.010993,-0.020325,-0.006857,-0.001619,-0.002093,-0.000347,-0.000708,0.000606,-0.007533,0.003645,-0.00312,-5.1e-05,-0.000366
Tatar_Siberian_Zabolotniye,0.08127,-0.159844,0.089906,0.047998,-0.061673,-0.013498,0.011845,0.016061,-0.004418,-0.026133,0.026827,-0.005515,0.015282,-0.046159,-0.012188,-0.009361,-0.005346,0.000253,-0.002137,-0.005253,-0.004567,0.013256,0.00737,-0.005495,-0.005221
Thai,0.019691,-0.374223,-0.063092,-0.028198,0.093556,0.054858,-0.003243,-0.006115,-0.004868,-0.005941,0.020087,0.002008,-0.005322,0.000358,0.000597,-2.7e-05,-0.000561,-0.002128,-0.003696,-0.002164,0.00166,0.007605,0.003081,0.001904,0.013172
Tharu,0.024691,-0.282942,-0.078673,0.037568,-0.013683,0.035516,0.002495,0.008378,0.030419,0.026578,-0.044807,-0.004646,0.005352,0.001805,-0.012721,-0.010112,0.003565,-0.002037,-0.00438,0.007167,0.002832,0.016555,0.004456,0.001506,0.018262
Tibetan_Chamdo,0.020678,-0.424407,0.011754,-0.043928,0.017593,0.00086,0.008343,0.004692,0.002352,0.01464,-0.088299,-0.00833,0.009997,-0.001812,-0.010609,-0.002398,0.002901,-0.000391,-0.007909,0.004648,-0.000915,0.024535,0.0053,0.00251,0.037681
Tibetan_Gangcha,0.027077,-0.400707,0.014648,-0.039049,0.008099,0.000455,0.010044,0.006425,0.000958,0.008536,-0.075622,-0.008345,0.007926,-0.001369,-0.004757,-0.002282,-0.000398,-0.00234,-0.006278,0.004765,-0.002134,0.017331,0.001849,0.001104,0.028513
Tibetan_Gannan,0.030505,-0.393822,0.005808,-0.049032,0.030652,0.017849,0.007238,0.005077,-0.011494,0.001968,-0.067196,-0.009502,0.00996,-0.007019,-0.005945,-0.004322,0.000417,-0.00185,-0.006989,-0.007404,0.002845,0.011376,0.011043,0.001542,0.010346
Tibetan_Lhasa,0.022765,-0.412982,0.007165,-0.038976,0.014362,0.004896,0.008904,0.007102,0.003704,0.013566,-0.08345,-0.00726,0.009167,-0.005581,-0.011581,-0.003713,0.000478,-0.003674,-0.01067,0.005114,0.000915,0.022587,0.004848,-0.001486,0.035898
Tibetan_Nagqu,0.020773,-0.420175,0.008768,-0.037832,0.01431,0.00258,0.008343,0.007932,0.002608,0.013053,-0.084848,-0.007999,0.013026,-0.004111,-0.009025,-0.001956,0.00044,-0.002455,-0.007526,0.005393,-0.001794,0.02453,0.003667,0.00131,0.03341
Tibetan_Shannan,0.022259,-0.407115,0.003646,-0.0351,0.015251,0.002169,0.006894,0.004077,0.004886,0.012858,-0.081483,-0.008576,0.012702,-0.000581,-0.009048,-0.00498,-0.000609,-0.003041,-0.007458,0.005364,-0.003161,0.023247,0.005532,-0.000241,0.035193
Tibetan_Shigatse,0.019691,-0.41332,0.003997,-0.034141,0.013941,0.00449,0.005076,0.006069,0.002638,0.010916,-0.079294,-0.008243,0.011045,-0.002973,-0.009785,-0.003673,-0.002295,-0.003889,-0.00856,0.003877,-0.001235,0.024186,0.003451,-0.002639,0.034895
Tibetan_Xinlong,0.02083,-0.43749,-0.001207,-0.054038,0.046593,0.021502,0.004959,0.000438,-0.005297,0.006032,-0.067554,-0.009082,0.011045,-0.004789,-0.00608,-0.000424,0.000965,-0.001381,-0.006825,-0.001288,0.006501,0.014245,0.009268,0.000205,0.020166
Tibetan_Xunhua,0.020488,-0.401134,0.00352,-0.037361,0.02144,0.007809,0.00799,0.004769,-0.002454,0.012453,-0.075023,-0.009991,0.010555,-0.004358,-0.009093,0.002033,0.00552,-0.003632,-0.007751,0.002543,0.004534,0.016199,0.004601,0.005864,0.021914
Tibetan_Yajiang,0.021513,-0.422866,0.005959,-0.049096,0.028005,0.006665,0.006768,0.003,-0.00362,0.008911,-0.082363,-0.008782,0.011179,-0.002959,-0.007519,-0.00419,9.1e-05,-0.000963,-0.008296,0.003514,0.002683,0.022888,0.010883,-0.000205,0.030692
Tibetan_Yunnan,0.021342,-0.431854,0.006505,-0.046754,0.032698,0.0076,0.007168,0.004384,-0.005369,0.007927,-0.07478,-0.005245,0.008362,-0.002821,-0.008822,-0.004674,0.000456,0.00057,-0.009962,0.00322,0.000406,0.024174,0.00684,-0.005181,0.036075
Tikar_South,-0.628304,0.064486,0.01961,0.017281,0.000154,0.013805,-0.014336,0.026537,-0.033849,0.021959,0.006171,-0.003447,0.002676,-0.001445,-0.000611,0.003514,0.000196,-0.00019,0.00044,0.001376,-0.000811,-0.001484,-0.001171,-0.001265,-0.000239
Tlingit,0.08992,-0.127195,0.096731,0.062582,-0.04347,-0.001116,-0.058048,-0.069805,-0.005573,-0.026698,0.007957,-0.004908,0.014532,-0.002546,-0.020019,-0.004607,0.003129,0.004561,0.010527,0.00322,0.004742,-0.014529,0.004653,0.007712,0.015717
Todzin,0.049323,-0.36356,0.108611,0.0014,-0.108636,-0.054755,0.020759,0.029691,0.018544,0.014761,0.023871,0.003447,0.000198,-0.019772,0.000181,-0.002563,0.002564,-8.5e-05,0.015545,0.013757,-0.02246,0.002844,0.001438,-0.008194,-0.002315
Tripuri,0.018464,-0.368412,-0.050262,-0.010193,0.039871,0.034148,0.001984,0.002679,0.009215,0.011025,-0.027904,-0.003838,0.00522,0.000589,-0.009123,-0.005635,0.004766,-0.002604,-0.008366,0.007615,-0.002579,0.023096,0.001924,0.003729,0.036464
Tu,0.023903,-0.404181,0.009805,-0.046254,0.027944,0.00965,0.005734,0.0036,-0.006013,0.005176,-0.067131,-0.008423,0.009485,-0.003936,-0.00741,0.000849,0.000965,-0.001014,-0.005154,-0.001951,0.002421,0.01286,0.00737,0.001518,0.014298
Tubalar,0.068977,-0.211433,0.06988,0.026518,-0.055056,-0.009594,0.005123,0.006415,-0.010144,-0.014542,-0.013543,-0.002458,-0.000624,-0.026176,0.005429,0.001512,-0.008749,-0.002242,0.00817,0.013607,-0.033578,0.008124,-0.00525,-0.004013,-0.001736
Tujia,0.020867,-0.451572,-0.012445,-0.063954,0.081451,0.033839,0.004152,-0.003385,-0.010703,-0.000243,-0.04693,-0.005745,0.004807,-0.004679,-0.007148,0.000486,-0.001,0.00114,-0.007751,-0.009379,0.01252,0.010346,0.013722,-0.002048,0.006985
Tunisian,-0.048517,0.131384,-0.015085,-0.075138,0.019619,-0.030678,-0.022091,0.005019,0.054378,0.019795,0.00544,-0.008037,0.02674,-0.010184,0.013046,-0.007143,-0.003716,-0.012922,-0.029005,0.005174,-0.01045,-0.022829,0.018117,-0.003344,0.00021
Tunisian_Jew,0.07057,0.146236,-0.02823,-0.073737,0.003473,-0.025977,-0.007722,0.000396,0.020452,0.021243,0.0058,-0.003318,0.007157,0.000413,-0.000523,-0.002993,-0.003334,-0.001394,-0.006716,-0.002269,-0.003815,-0.008285,0.003609,0.00136,0.001933
Turkish_Adana,0.09656,0.093429,-0.033627,-0.03833,-0.028057,-0.014549,0.004935,-0.002846,-0.017691,-0.002612,-0.000974,0.002073,0.000867,-0.000206,-0.002782,0.000331,0.002803,0.000633,0.002409,-0.005044,-0.00208,-0.001278,-0.001725,-0.003535,0.000539
Turkish_Aydin,0.094799,0.061077,-0.012391,-0.036084,-0.019828,-0.014343,0.003458,-0.000923,-0.017005,-0.001692,-0.001531,-0.000235,-0.004502,0.004994,-0.005913,0.001477,0.002943,0.000452,0.001257,-0.001429,-0.00344,-0.002773,-0.003733,-0.000895,-0.001557
Turkish_Balikesir,0.098647,0.059747,-0.009994,-0.026702,-0.018209,-0.013712,0.006659,0.004654,-0.015612,0.003675,-0.000487,0.003772,-0.003295,0.001858,0.001312,-0.001458,-0.001282,0.001457,0.003624,-0.001959,-0.005449,0.000886,-0.001048,0.000944,-2e-04
Turkish_Central,0.097276,0.084133,-0.030576,-0.040524,-0.022845,-0.013344,0.003507,-0.001953,-0.021066,-0.002173,-3e-04,0.00279,-0.003671,0.000953,-0.005658,-0.00155,0.000652,0.001111,0.001064,-0.001799,-0.001344,0.001883,-0.00182,-0.000463,0.000442
Turkish_Deliorman,0.111404,0.103457,0.019375,-0.000121,0.010387,0.001638,0.00517,0.006692,-0.006289,-0.001048,-0.001482,-0.003541,0.003066,0.007879,-0.008601,-0.00358,0.002331,0.001869,0.002341,-0.002439,-0.004882,-0.001159,-0.001155,0.000798,-0.00018
Turkish_East,0.098599,0.110693,-0.046339,-0.042475,-0.033237,-0.006868,0.004348,-0.004558,-0.030551,-0.005194,0.003126,0.002604,-0.005129,-0.001858,-0.001629,0.001458,0.003162,0.00209,-4.7e-05,-0.00211,0.001201,-0.001051,-0.00077,-0.001341,-0.002111
Turkish_Istanbul,0.105059,0.096577,-0.019799,-0.02513,-0.012279,-0.00661,0.004277,-0.000346,-0.015564,0.000346,0.001023,0.003387,-0.003687,0.001101,-0.006107,-0.001551,0.004198,0.00204,0.004236,-0.000913,-0.001585,-8.7e-05,0.000924,-0.000651,0.00079
Turkish_Kayseri,0.099709,0.097592,-0.034129,-0.045866,-0.02422,-0.012188,0.003126,-0.001015,-0.023316,-0.000273,-0.000715,0.000375,-0.001249,0.003041,-0.003542,-9.3e-05,0.000756,0.000861,0.001999,-0.003452,-0.001797,0.00115,-0.002613,-0.002916,-0.000551
Turkish_North,0.100291,0.06646,-0.022292,-0.03553,-0.023389,-0.0141,0.006502,-0.001333,-0.021566,-0.002167,-0.002436,0.003097,-0.008011,0.001942,-0.005761,-0.004464,0.00071,-8.5e-05,0.00176,-0.003321,-0.004645,0.001553,-0.003328,0.000442,-0.000346
Turkish_Northwest,0.098647,0.057208,-0.010559,-0.027958,-0.018123,-0.011248,0.006345,-0.000667,-0.01768,-0.001276,-0.003013,0.000716,-0.002131,0.00211,-0.003966,-0.001429,0.005447,0.000619,0.001117,0.001459,-0.005047,0.000975,-0.001342,-0.000201,0.000878
Turkish_Rumeli,0.108765,0.092413,0.012026,-0.008255,0.003249,-0.006476,0.001854,0.00282,-0.004113,0.002875,-0.000523,0.000899,0.00071,0.000352,-0.010073,0.008353,0.009851,-0.000648,0.005447,0.002223,-0.00513,0.001539,0.001013,0.002972,4e-05
Turkish_South,0.09431,0.055274,-0.022897,-0.033085,-0.029061,-0.011196,0.006782,-0.000857,-0.020715,-0.002083,-0.001786,2.1e-05,-0.003143,-0.000177,-0.002036,0.00339,0.003967,0.001538,0.002083,0.000411,-0.002424,0.001272,-0.002976,0.001807,0.003062
Turkish_Southwest,0.095404,0.058531,-0.017793,-0.031243,-0.022326,-0.011637,0.005384,0.000608,-0.014912,0.001856,-0.001151,0.000736,-0.002973,-0.001051,-0.004874,0.007859,0.010217,0.000749,0.000583,-0.000398,-0.004016,-0.002147,-0.003395,0.000701,-0.001829
Turkish_Trabzon,0.10927,0.139128,-0.054004,-0.060853,-0.024251,-0.016566,0.004982,-0.00743,-0.036283,0.000437,0.003215,0.006624,-0.008682,0.005395,-0.010315,-0.008937,0.008371,0.000507,0.001006,0.001901,0.006314,-0.000618,0.001652,-0.004121,-0.000718
Turkmen,0.084398,-0.04363,-0.007109,-0.005587,-0.040566,-0.003285,0.006911,0.003829,-0.018362,-0.010995,-0.009292,-0.001582,0.001129,-0.004108,0.002056,0.004503,-0.001584,7.5e-05,-0.000824,-0.003001,-0.0072,-0.001965,-0.004569,-0.001299,0.003056
Turkmen_Uzbekistan,0.081193,-0.053823,-0.00836,-0.004845,-0.041238,-0.003626,0.009635,0.008269,-0.013362,-0.009507,-0.006062,-0.001823,0.00109,-0.007042,0.004117,0.007646,-0.003607,0.0019,0.000587,-0.002605,-0.007237,-0.00371,-0.004047,0.000181,0.002754
Tuvinian,0.051562,-0.341319,0.087228,-0.008269,-0.081277,-0.040132,0.018166,0.024345,0.006218,0.006014,0.001332,0.000659,-0.000505,-0.012414,8.1e-05,-0.000716,-0.005776,-0.000304,0.010722,0.014507,-0.025879,-9.9e-05,-0.002046,-0.002723,-0.001389
Udmurt,0.107841,-0.020702,0.079718,0.066315,-0.03057,0.008875,0.008617,0.010716,-0.011055,-0.035615,0.021186,-0.005995,0.015072,-0.03088,-0.010391,-0.005453,-0.004182,-0.001,-0.009682,-0.009588,0.000736,0.003152,-0.004352,0.008175,-0.002803
Ukrainian,0.130927,0.124087,0.06835,0.057555,0.037687,0.021294,0.008765,0.011307,-0.002891,-0.0211,-0.001633,-0.007659,0.015356,0.021633,-0.011235,-0.001097,0.00469,-0.000699,0.002599,0.0017,-0.004499,-0.003479,0.006739,-0.004058,0.000722
Ulchi,0.029025,-0.442365,0.08225,-0.035013,-0.065151,-0.042921,0.011022,0.013707,0.011678,0.017604,-0.021581,0.002623,-0.00217,0.000468,-0.008849,-0.006895,0.001278,0.00973,0.022286,0.01477,0.018592,-0.039037,-0.013323,0.007941,-0.005401
Uthmankhel,0.081879,0.023325,-0.083429,0.055619,-0.064697,0.036598,0.002024,0.001586,-0.0165,-0.014526,-0.004667,-0.000822,0.001151,-0.006859,0.011002,0.012083,-0.002957,0.001087,0.002911,-0.009714,-0.004717,-0.005919,0.001443,-0.001446,0.004164
Uttar_Pradesh,0.04515,-0.086997,-0.155122,0.119511,-0.068218,0.067306,-0.000705,0.014461,0.050108,0.035718,-0.005738,0.000649,0.001041,0.005734,-0.005203,-0.014806,-0.008823,0.000296,0.001006,0.002501,0.000333,0.009068,0.000781,0.005663,-0.00495
Uygur,0.069432,-0.159235,-0.000226,0.001486,-0.029421,0.007586,0.0047,0.004984,-0.012721,-0.009731,-0.024716,-0.001559,0.001308,-0.005863,0.004587,0.007849,0.001773,-0.00038,-0.002715,-4e-04,-0.008136,-0.001113,-0.000739,0.00147,0.003161
Uzbek,0.074782,-0.108763,-0.004299,0.009884,-0.034622,0.008116,0.007215,0.004615,-0.015401,-0.009932,-0.017278,-0.004091,0.003048,-0.006014,0.00528,0.002957,-0.002986,-0.000532,0.001156,-0.000813,-0.007836,-0.001669,-0.003636,0.000434,0.003521
Velamas,0.043253,-0.07278,-0.170961,0.107883,-0.080836,0.061542,0.001253,0.012692,0.038791,0.025027,-0.001137,0.002248,-0.001982,0.004175,-0.005248,-0.001149,0.006345,-0.001309,0.004902,-4.2e-05,0.005823,-0.000536,0.002013,0.001366,-0.001716
Vepsian,0.128051,0.072385,0.091871,0.079656,0.024945,0.020375,0.010863,0.015871,0.002943,-0.029077,0.005034,-0.011798,0.022357,0.011813,-0.008656,-0.001539,-0.001362,0.000183,-0.00148,0.003571,0.004284,-0.002528,0.000623,0.000984,0.003865
Vizayan,0.013659,-0.405196,-0.061848,-0.033592,0.126177,0.036814,-0.006345,-0.011307,-0.011658,-0.018406,0.048554,0.005095,-0.002527,0.001651,0.008279,0.001591,-0.008214,0.004941,0.005908,-0.010505,-0.003868,-0.027575,-0.005793,-0.001687,-0.049936
Welsh,0.131978,0.138163,0.060132,0.043024,0.040592,0.016622,0.003314,0.006392,0.006279,0.004337,-0.00423,0.005912,-0.012911,-0.010975,0.020596,0.005708,-0.008703,0.002356,0.003086,0.002007,0.004985,0.003852,-1.2e-05,0.011224,0.000808
Wichi,0.053497,-0.316845,0.122439,0.100992,-0.12033,-0.017477,-0.310919,-0.367062,-0.01159,-0.017373,0.000758,-0.003147,0.000149,0.030048,-0.00751,0.004154,0.008649,-0.002238,0.005112,0.002668,-0.001581,0.008697,-0.001397,-0.001486,-0.000958
Xibo,0.028835,-0.432277,0.037838,-0.054264,0.003077,-0.006693,0.012847,0.012384,-0.00525,0.006621,-0.059488,-0.006344,0.006838,-0.002431,-0.005429,-0.001945,0.006606,-0.0019,0.000168,0.002876,0.002371,-0.003586,-0.003204,0.002209,-0.002435
Yadava,0.0387,-0.090382,-0.171967,0.114827,-0.071244,0.058149,-0.002703,0.014192,0.045711,0.030525,-0.005278,0.00045,-0.0055,0.005023,-0.003597,-0.010342,0.002934,-0.003421,-0.003959,0.006253,0.003806,-0.002968,0.001602,0.002289,-0.003473
Yakut,0.044732,-0.37534,0.105971,-0.022836,-0.105127,-0.063085,0.029,0.037014,0.021148,0.020629,0.027525,0.009487,-0.021704,0.063568,0.035409,0.021864,0.007328,-0.015076,-0.037999,-0.030164,-0.002907,0.03513,0.006532,-0.000964,-0.013783
Yemenite_Al_Bayda,0.0387,0.13862,-0.062665,-0.107398,-0.010156,-0.04848,-0.013161,-0.010153,0.054131,-0.005983,0.010961,-0.028799,0.050916,0.004106,0.006379,0.024198,-0.018471,0.007158,0.000838,0.017925,0.009774,0.016178,-0.007436,0.001125,-0.003752
Yemenite_Al_Jawf,0.049228,0.141412,-0.063073,-0.115554,-0.010694,-0.047342,-0.0094,-0.007154,0.058136,-0.002597,0.012869,-0.031435,0.057309,0.003888,0.0038,0.01959,-0.02047,0.003991,0.003174,0.022136,0.0107,0.014715,-0.013064,0.008555,-0.008562
Yemenite_Amran,0.045855,0.135428,-0.061525,-0.101445,-0.01486,-0.042152,-0.008729,-0.007763,0.04501,-0.004256,0.01175,-0.022962,0.04651,0.005259,0.003994,0.017256,-0.014137,0.004253,0.001832,0.015704,0.006925,0.009521,-0.00633,0.004174,-0.004781
Yemenite_Dhamar,0.035538,0.141159,-0.058537,-0.110574,-0.009574,-0.047225,-0.013735,-0.008025,0.049245,-0.007856,0.013785,-0.026393,0.049273,0.005948,0.003484,0.015248,-0.016211,0.004575,0.000656,0.017036,0.010107,0.011417,-0.006957,0.004231,-0.00306
Yemenite_Jew,0.051383,0.144785,-0.063248,-0.114066,-0.011827,-0.046694,-0.013496,-0.008868,0.048969,-0.006274,0.011321,-0.026612,0.053985,0.003244,0.003529,0.017161,-0.024549,0.003475,0.006411,0.024958,0.012888,0.015987,-0.007095,0.004648,-0.006894
Yemenite_Ma'rib,0.044846,0.143799,-0.061244,-0.117056,-0.009232,-0.047913,-0.011045,-0.004569,0.053626,-0.007581,0.014712,-0.027126,0.051437,0.005587,0.000489,0.020154,-0.021383,0.00451,0.002589,0.018309,0.01143,0.013132,-0.006729,0.004651,-0.005485
Yemenite_Mahra,0.054256,0.136081,-0.068259,-0.121197,-0.003727,-0.056305,-0.01303,-0.00882,0.06288,-0.002045,0.016798,-0.032571,0.065741,0.005841,0.008053,0.027078,-0.021064,0.002872,-0.001913,0.024831,0.013726,0.016089,-0.008737,0.002785,-0.005229
Yi,0.020109,-0.439386,-0.007291,-0.048558,0.054472,0.019429,0.002585,-0.000154,-0.006477,0.004738,-0.063494,-0.006944,0.011794,-0.005184,-0.008641,-0.003978,0.002955,-0.001225,-0.008338,0.003085,0.00391,0.023206,0.008668,0.003213,0.027902
Yoruba,-0.630062,0.062501,0.022113,0.016708,0.000503,0.012474,-0.044417,0.047767,-0.048881,0.032769,0.004621,0.00079,0.023056,0.000951,0.012523,-0.009607,0.007076,0.000449,0.006022,-0.00299,0.001554,0.002316,-0.001759,-0.000471,-0.000425
Yugur,0.027532,-0.416367,0.011219,-0.055435,0.037122,0.014781,0.006492,0.001716,-0.007606,0.004305,-0.067381,-0.008168,0.00905,-0.005281,-0.007728,-0.001028,-0.000367,0.00133,-0.002239,-0.004518,0.004921,0.009892,0.008805,-0.000316,0.006002
Yukagir_Forest,0.085823,-0.138721,0.101068,0.02991,-0.043147,-0.020917,0.012785,0.023168,0.01538,-0.004447,0.030432,-0.000779,0.006363,0.007817,-0.013029,-0.003474,-0.00013,0.003902,0.009578,0.004677,0.020389,-0.018597,0.005743,0.003398,0.010993
Yukagir_Tundra,0.040407,-0.404906,0.128571,-0.001638,-0.130794,-0.07291,0.004348,0.011159,0.02241,0.01083,0.052915,0.005267,-0.005193,-0.000531,-0.016354,-0.008789,0.003288,0.010913,0.021225,0.006128,0.040126,-0.039922,0.009173,0.013995,0.019408
Yukpa,0.054635,-0.31583,0.111251,0.099484,-0.111098,-0.020638,-0.304574,-0.363677,-0.01084,-0.015672,-0.01023,-0.006894,0.003717,0.024359,-0.010858,0.006895,0.012256,0.004307,-0.000754,0.00075,0.000499,0.008656,0.001356,0.000361,-0.006706
Yusufzai,0.079925,0.019327,-0.089484,0.058938,-0.065205,0.037249,0.003591,0.002755,-0.013965,-0.012261,-0.004801,0.00029,-0.001092,-0.008945,0.010518,0.01352,-0.001173,0.000566,0.001406,-0.008887,-0.002971,-0.005812,0.002361,-0.003423,0.00378
Zapotec,0.053952,-0.298363,0.112533,0.091926,-0.103835,-0.015953,-0.267254,-0.324263,-0.006627,-0.014251,-0.005002,-0.005755,0.003003,0.020038,-0.005836,0.000159,0.002816,-0.000785,0.002615,0.001251,-0.002471,0.005243,9.9e-05,0.000386,-0.001269
Zhuang,0.017452,-0.449202,-0.036497,-0.066036,0.118723,0.055902,-0.001058,-0.00832,-0.017782,-0.010671,-0.000947,-0.001907,0.00337,-0.004694,-0.001259,0.003491,0.000174,-0.001738,-0.002004,-0.011415,0.013747,0.005729,0.016015,-0.000375,0.001025
